TransactionID,risk_score,risk_level,TransactionAmt,ProductCD,predicted_fraud,actual_isFraud,top_reason_1,top_reason_2,top_reason_3,recommended_action,analyst_note
3528397,0.0196417969642899,Low,97.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3556527,0.0196413521704125,Low,209.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3469862,0.0196144277443339,Low,30.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3505505,0.0195940618356654,Low,75.0,R,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3533443,0.0195850778004006,Low,117.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3469020,0.0195600259636939,Low,53.426,C,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3550823,0.0195465244283251,Low,6.025,C,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3476677,0.0195427404587687,Low,43.97,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3476117,0.0195418328206418,Low,107.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3480337,0.0195374182733544,Low,56.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3573339,0.0195373519940514,Low,250.0,R,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3483924,0.0195371653586219,Low,30.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3550906,0.0195360139341376,Low,209.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3572077,0.0195322729015485,Low,49.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3524813,0.0195278983840222,Low,226.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3553251,0.0195202613090123,Low,117.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3571848,0.019517389834104,Low,35.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3506567,0.0195154623006435,Low,29.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3549087,0.0194883343146235,Low,67.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3576167,0.0194813558963155,Low,107.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3473524,0.0194767183860378,Low,93.97,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3576232,0.0194709447348482,Low,160.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3564982,0.0194552836020237,Low,57.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3509871,0.0194532524218127,Low,30.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3550189,0.0194489718759802,Low,250.0,R,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3491566,0.0194447477905801,Low,67.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3568463,0.0194361523194738,Low,59.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3564734,0.019432187093413,Low,399.47,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3541972,0.0194277343646705,Low,59.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3494868,0.019425898152855,Low,97.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3505494,0.0194117177077678,Low,25.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3502404,0.0194025784066478,Low,67.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3506092,0.0193911781553778,Low,67.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3495246,0.0193837664356374,Low,107.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3466252,0.0193725259087624,Low,57.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3555100,0.0193488232186286,Low,57.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3465969,0.0193468572536883,Low,107.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3508124,0.0193465539122983,Low,92.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3497787,0.0193312121644953,Low,57.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3487891,0.0193296699866895,Low,107.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3481473,0.0193288538237344,Low,335.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3470400,0.0193207040677721,Low,44.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3572282,0.0193175818732346,Low,117.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3486151,0.0193134493383414,Low,30.0,H,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3506593,0.0193032444135854,Low,188.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3570611,0.0192959353362473,Low,57.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3524995,0.0192932285865144,Low,59.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3489465,0.0192779646056825,Low,159.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3477245,0.0192701294049067,Low,108.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3535907,0.0192438815445338,Low,87.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3517295,0.019241870968651,Low,47.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3519325,0.0192371426680767,Low,35.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3482428,0.0192355749785655,Low,994.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3464513,0.0192341954303916,Low,35.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3528649,0.0192179174678133,Low,47.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3569762,0.0191980182367237,Low,59.0,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3527998,0.0191928040092621,Low,209.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3472128,0.0191905989662765,Low,82.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3532066,0.0191898570575064,Low,57.95,W,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
3487936,0.0191668401515218,Low,7.501,C,0,0,C14,C1,C13,No immediate action,"This transaction received a fraud risk score of 0.02. The main risk drivers are C14, C1, C13. Recommended action: No immediate action."
